user_name,user_profile_url,rating,local_guide,comment_num,comment_text
 Summer (江江) ,https://www.google.com/maps/contrib/116445591157897908546/reviews?hl=zh-TW,5,True,371,"二訪，真的很不錯，cp值高。
店家藏身在不是很熱鬧的小路裡面，附近路邊停車格可以碰碰運氣。
多種鍋物可以選擇，菜單上品項琳瑯滿目，採用掃描QRcode線上點餐～
肉質很不錯，很好吃。還可以選擇是要肉多的搭配還是菜多的搭配。還有飲料機、冰沙、冰淇淋可供使用。"
 Jessie Huang ,https://www.google.com/maps/contrib/110262006863467896910/reviews?hl=zh-TW,4,True,"1,038","推薦topchoice頂級板腱，海鮮鍋食材種類多也相當新鮮
附餐飲料有冰沙、無糖茶、汽水、熱茶、可可，選擇很多，另有Meiji冰淇淋暢吃，一定吃的飽飽的才回家"
 Jackline Yeh ,https://www.google.com/maps/contrib/116320858533757461791/reviews?hl=zh-TW,5,True,277,"餐點好吃，食材新鮮，湯頭味道佳，用餐環境很棒
推薦"
 ricky hong ,https://www.google.com/maps/contrib/100751866990845372418/reviews?hl=zh-TW,3,False,11,"週六去廠商那，結束剛好用餐時間所以來用餐，人潮買多的，缺點忘記上我的肉盤和加點，肚子餓吃到菜盤快結束，想到問店員還真的忘了😂
大眾牛肉肉質過於乾柴，這有點可惜。"
 Mark Huang ,https://www.google.com/maps/contrib/103082662177339214758/reviews?hl=zh-TW,5,True,31,食材非常新鮮美味，老闆人很客氣
 Xi米 ,https://www.google.com/maps/contrib/115921898596318091638/reviews?hl=zh-TW,1,False,3,"越做越難吃
我點牛奶鍋你給的碗是別人用過的嗎？？？"
 Jam0210 Sun ,https://www.google.com/maps/contrib/106416511263672038345/reviews?hl=zh-TW,4,True,39,吃了有2年了，價錢有漲價變的CP值沒那麼高了，千萬別做靠門口櫃台第一桌，好好吃個飯旁邊2-3個工讀生櫃台聊天講不停
 Aaliyah Tsuei ,https://www.google.com/maps/contrib/107220015589406643793/reviews?hl=zh-TW,5,True,419,"食材很新鮮，點餐建議點C餐，就是B餐升級超大盤肉，可以吃得很盡興。
平日可點經濟美味鍋以及經濟好爽雙拼鍋，雙拼鍋是肉品6選一加上海鮮四選一，看起來非常的划算。
雖然蒜頭最近很貴，但是海原還是很大方的讓顧客自己取，老闆~讚喔！
店內有冰淇淋、汽水、冰沙（有一個很特別的口味叫做冬瓜冰沙）皆無限供應，可惜目前過敏，無緣享受，希望下次有機會嘗嘗看。"
 HW C ,https://www.google.com/maps/contrib/111526725354113197814/reviews?hl=zh-TW,5,False,5,火鍋好吃，副餐佛心。
 卓沛蓉 ,https://www.google.com/maps/contrib/101045517139708718565/reviews?hl=zh-TW,5,True,185,11/25才新開幕的涮涮鍋，湯頭美味用料豐富，肉質好，海鮮超新鮮，飲料有超多選擇，竟然還有明治的冰淇淋🍦，湯底還有很多種選擇，（麻辣、麻油、牛奶、泡菜，藥膳....）（需另外加價），裝潢設計也很舒服，至於餐具的部分，會裝到熱湯的湯碗都是用304鋼的材質，吃起來非常的健康安心，重點是價格非常的親民，以後吃鍋終於不用跑太遠了！😋😋😋太開心了
