user_name,user_profile_url,rating,local_guide,comment_num,comment_text
 Cherry ,https://www.google.com/maps/contrib/106876268204760121310/reviews?hl=zh-TW,5,True,133,"因住在附近的飯店所以搜尋附近餐酒館
週六17:30沒訂位直接來
現場沒有其他客人

喜辣的客人以下餐點絕對不要錯過

📌蒜香白酒蛤蜊義大利麵
醬汁收乾、有濃郁的蛤蜊味及蒜味
帶有辣度、麵條香Q硬度完美
是義大利麵就應該要保有的硬度

📌椒鹽鮮烤透抽
透抽熟度約5分、帶有嫩Q的口感
椒鹽含有辣粉，會讓整個口腔都帶有辣味
重口味但不死鹹，很過癮的那種

📌海苔明太子起司蛋捲
蛋捲軟嫩中間微半熟外加起司及上面撒上海苔還有微微辣的明太子
非常好吃👍🏻

No1及No7都是很適合不喜酒感的女生嚐試
帶有甜味卻很清爽的調酒

喜酒感及威士忌的可以嚐試No3
男友覺得非常喜愛，光聞味道就有濃郁的龍眼味

整體環境非常放鬆，音樂也是我男友很愛的
還有飛鏢機台可以玩
今天餐點都無雷，非常值得推薦大家來試！"
 Olivia ,https://www.google.com/maps/contrib/107025413216507369159/reviews?hl=zh-TW,5,True,38,"NO7的酒感很高級，泡泡也弄得很漂亮！有香檳的酒香味，但更有果香的層次，且不會很甜，喝完會想要續杯😂
食物小點很好吃！尤其是明太子蛋捲～外皮煎出蛋香，內層口感濕潤明太子跟起司的比例抓的適中，味道很棒的融合在一起；趁熱吃，配酒～超享受🥰"
 T Alice ,https://www.google.com/maps/contrib/101597924215580141654/reviews?hl=zh-TW,5,False,1,"1.	點心-綜合炸拼盤
真的很會炸，超級酥脆，單吃不沾醬不覺得油膩，油溫控制的也很好，沒有油脂發煙後的焦味與苦感，大推起司條，札實起司條，不過鹹，松露薯條的松露給的量也是超有誠意。
2.	主餐-藍紋起司培根蛋黃義大利麵
加了培根的麵稍鹹，不加培根風味正好，適合五辛素朋友，完美融合蛋黃與起司，麵體也是扎實不過硬，Q彈不軟爛，口感有層次也融合得很好，很有質感的主餐。
3.	飲料-哈密瓜特調茶酒
用心選用高級的橘色哈密瓜，利用哈密瓜自然的甜味，完全蓋過基底酒本來會有的酒精苦澀味，搭配茶湯渾然天成，新鮮沖調茶飲又帶有酒的後勁，一定要喝一杯!"
 羅瑋廉 ,https://www.google.com/maps/contrib/108065466262750581740/reviews?hl=zh-TW,5,True,41,"調酒師Jimmy的特調富有創意
我的酒單又多了一個收藏，餐點也有一定水準"
 Hsu Derek ,https://www.google.com/maps/contrib/101386296655098223435/reviews?hl=zh-TW,5,True,573,服務親切環境舒服調酒也不錯👍
 Xin Tseng ,https://www.google.com/maps/contrib/109010942529201451162/reviews?hl=zh-TW,5,True,165,"更多美食圖文→IG：aa__foodie，歡迎追蹤🙆🏻‍♂️

▫️紅燒牛肉乾拌麵$320
推薦度：🌕🌕🌕🌕🌑
帶有沙茶的味道，鹹度跟辣度都很足夠
牛肉蠻嫩的而且很大塊，麵條很Q口感很好
是非常適合配酒的一碗麵！
-
▫️塔香辣炒蛤蜊$300
推薦度：🌕🌕🌕🌕🌑
蛤蜊很大顆且汁多飽滿，也沒有腥味
量也給的不少，香辣的很呢～～～
最佳下酒菜直接先頒給這位了👍🏻
-
▫️泰式塔香打拋豬$
推薦度：🌕🌕🌕🌕🌑
有加番茄和甜椒，個人覺得是加分的
雖然感覺沒那麼道地，但味道比較有層次
整體味道是足的，辣度中等
這長長一盤，就是讓你配爆白飯的
米飯是用長米，粒粒分明而且有夠香的
在餐酒館吃打拋豬我覺得蠻潮的😎
-
▫️調酒
推薦度：🌕🌕🌕🌕🌑
這次的兩杯都是新品，所以還沒有名字👌🏻
⚀第一杯是琴酒基底加上青蘋果和接骨木花
有蘋果乾的點綴，讓整杯酒帶有很舒服的香味
比較是偏甜的口感，適合女生👱🏻‍♀️
⚁第二杯是伏特加基底加入碧螺春和蜂蜜
屬清爽派，酒感不重，聞起來有蜂蜜檸檬味
個人很喜歡帶有茶香的酒款，很耐喝🙆🏻‍♂️"
 曾傑 ,https://www.google.com/maps/contrib/103569593685344123207/reviews?hl=zh-TW,5,True,28,"和朋友聚餐偶然發現的好店
炸物意外的非常好吃，麵類也很有特色，調酒也非常好喝，包含老闆自己製作的無酒精飲品
老闆和後台阿姨人都很nice，也很親切，真的是很棒的一餐體驗"
 Annie Lu ,https://www.google.com/maps/contrib/107103985288858660390/reviews?hl=zh-TW,5,False,4,很用心裝潢的店面，還有很認真準備的食物，墨西哥牛肉系列真的都很好吃～還可以跟店家說明自己喜歡的口味，他們也都會一起調整
 X12koni ,https://www.google.com/maps/contrib/107649510517901582286/reviews?hl=zh-TW,5,False,5,"料理非常好吃😋干貝很多汁，蝦子可以吃到蝦黃。
調酒也非常棒，調酒師會詳細詢問想喝的酒，並調出好喝又美麗的酒。
服務也非常好，非常貼心，我們分了四次點餐（不是故意的）服務員也沒有生氣，還細心解說酒的成分、飛鏢機的玩法，真是非常用心😍"
 Ken_Wei ,https://www.google.com/maps/contrib/113700622008746771622/reviews?hl=zh-TW,5,False,7,"店長人好！調酒師也很棒！
整體環境真的很棒！值得推推"
 Joy Lin ,https://www.google.com/maps/contrib/100180033707262153026/reviews?hl=zh-TW,5,True,38,氣氛好環境舒服調酒好喝食物好吃老闆跟bartender人都超nice👍👍👍
 蔡娉婷 ,https://www.google.com/maps/contrib/114553459208612405176/reviews?hl=zh-TW,5,False,16,"調酒師超厲害！
酒隨便調隨便好喝！
老闆也很好聊！食材都是當天到魚市場現買當天做！"
 Q chuang ,https://www.google.com/maps/contrib/110542498357133755813/reviews?hl=zh-TW,5,False,12,去過好多次了，每一杯調酒都很好喝，餐點也很好吃，尤其是山藥明太子，好吃到令人難以忘懷，老闆娘非常可愛熱情。
 Vicky Lee ,https://www.google.com/maps/contrib/118321938906011569866/reviews?hl=zh-TW,5,False,7,高粱調酒很好喝～食物真材實料，店長練過每道菜都很用心很好吃！
 Tseng Jessica ,https://www.google.com/maps/contrib/113358024700721597892/reviews?hl=zh-TW,5,False,7,老闆的特調超好喝~讓平常不喝調酒的我也超滿意推薦大家^^
 郭威伶 ,https://www.google.com/maps/contrib/103797784654027350265/reviews?hl=zh-TW,5,True,15,"老闆人超親切

氣氛很好很適合下班後小酌聚餐"
 小楓葉 ,https://www.google.com/maps/contrib/117152270304371765389/reviews?hl=zh-TW,5,True,43,"酒好喝
薯條好吃
義大利麵超讚

最愛炸魚薯條

環境很舒服
工作人員專業又客氣"
 VW ,https://www.google.com/maps/contrib/108239731103303861305/reviews?hl=zh-TW,5,False,8,東西好好吃，氣氛很舒服，推推
 snow Cheng ,https://www.google.com/maps/contrib/107459217741023170087/reviews?hl=zh-TW,5,True,90,"下班舒壓的好地方
服務親切～現場還有鏢機，可以一起同樂，食物目前吃下來雞翅與麵食類，都無雷，大推推推推推！！"
 Now!就是鬧 ,https://www.google.com/maps/contrib/104170662675863376057/reviews?hl=zh-TW,5,False,3,"調酒可以依照喜好特調～～超棒

餐點大爆推蛤蜊！！超大顆cp值超高"
 Emilybaby0723 ,https://www.google.com/maps/contrib/115486041658821347231/reviews?hl=zh-TW,5,False,2,現場環境非常的舒服，老闆人也超超超好的，調酒點了cassie，根本少女心大噴發啊❤️
 陳威翔 ,https://www.google.com/maps/contrib/109572460355086353463/reviews?hl=zh-TW,5,False,5,老闆人超好～環境也很舒服～東西好吃酒也超有特色✨✨✨
 cedrier chen ,https://www.google.com/maps/contrib/109931093954507620108/reviews?hl=zh-TW,5,False,3,店內的裝潢和氣氛很棒！海鮮烘蛋披薩料多實在，鷹眼牛排烤的熟度及口感都恰到好處，炒飯非常令人驚艷！！有機會會再訪品嚐調酒😊
 Bruce LEE ,https://www.google.com/maps/contrib/115116446001737403064/reviews?hl=zh-TW,4,True,108,晚上跟朋友過來晚餐，點了炸物拼盤、蔥蛋和兩盤義大利麵，大約六點半到，店裡有另一組客人，店內環境不錯，裝潢潮，還有兩台打標機，剛開幕還有啤酒買一送一。炸物的洋蔥圈稍炸過頭，其他還不錯；我的蒜香蛤蠣義大利麵，蒜味不太明顯，倒是充滿了高湯味（應該是豬高湯，我猜），這樣的味道掩蓋了蛤蠣的鮮味，甚至更突顯了高湯的膩味。蔥蛋為切片裝飾的蔥蛋，蔥花稍嫌少了點。這裡是很適合下班來放鬆的地方，沙發位滿好坐的，可惜我們沒在喝酒，搭配酒精的話應該是會有更好的體驗。另外不建議有點趕時間或急性子的人過來。
 C Y ,https://www.google.com/maps/contrib/111882282731473487167/reviews?hl=zh-TW,5,True,31,很棒的餐廳環境，東西好吃，老闆及店員很熱情介紹!
 Joan ,https://www.google.com/maps/contrib/112895757405720289057/reviews?hl=zh-TW,5,False,6,環境超舒適，氣氛好，適合朋友聚會，必須點酒點餐！
 Casimir Yeh ,https://www.google.com/maps/contrib/108287826112983043073/reviews?hl=zh-TW,5,True,61,餐點好好吃，調酒無法挑剔😳有點像潘瑋柏的老闆還會來跟我們聊天喝酒，好親切～～讚讚！！
 Michael Lin ,https://www.google.com/maps/contrib/109323039201359439212/reviews?hl=zh-TW,5,False,4,東西好吃酒好喝！聊天聚餐好所在！
 Amber Hsieh ,https://www.google.com/maps/contrib/114014388954475018454/reviews?hl=zh-TW,5,False,7,店內食物份量都超滿足，店內還有飛鏢機可以玩🎯
 貓貓 ,https://www.google.com/maps/contrib/116740123290155904608/reviews?hl=zh-TW,5,True,33,在台北市這家店算寬，音樂好聽，空調很好市內不會很悶，食物好吃，推薦明太子山藥（山藥很厚實，明太子量也很豪邁）推*1000
 噗 ,https://www.google.com/maps/contrib/110188574542036642800/reviews?hl=zh-TW,5,True,48,很舒服的店～適合下班來喝一杯！服務生很可愛，點了白酒蛤蜊麵粉量十足！
 hsu amber ,https://www.google.com/maps/contrib/112357226251584898550/reviews?hl=zh-TW,5,False,1,自己開心去喝酒的好地方，但聽說調酒師換人了，可惜
 我一眼都沒眨過 ,https://www.google.com/maps/contrib/100116268898186754956/reviews?hl=zh-TW,5,False,8,Bartender很好聊，氣氛讚，bartender也會很仔細的跟你介紹每個調酒，適合朋友聚餐或是一個人享受
 林正揚 ,https://www.google.com/maps/contrib/102363806505758629730/reviews?hl=zh-TW,5,False,12,"這邊的食物超好吃，調酒也很厲害，特別是這邊的吧台超好聊，大推
推推~~~~~"
 Mars Sun ,https://www.google.com/maps/contrib/108376030507515634288/reviews?hl=zh-TW,5,False,11,"東西好吃到炸
酒一杯一杯地喝

燈光氣氛都超級好很舒服

讓我在這邊交到女朋友了"
 Y T ,https://www.google.com/maps/contrib/101072536056371634649/reviews?hl=zh-TW,5,False,14,非常貼心的酒吧依照自己的口味調出你要的食物好吃氣氛佳
 ANCHY520302 ,https://www.google.com/maps/contrib/112928217316606991792/reviews?hl=zh-TW,5,False,6,"白酒蛤蜊義大利麵，蛤蜊好鮮、蒜片超級多多多
（愛蒜必點）
培根蛋黃義大利麵，生蛋黃一起混合義大利麵超濃郁
很棒很棒👏"
 賴韻婷 ,https://www.google.com/maps/contrib/113178675305002455154/reviews?hl=zh-TW,5,False,7,環境很舒服耶，很適合包場玩桌遊呀放鬆喝酒的好地方，炸物拼盤海鮮也都好好吃😍😍很推唷
 Yiyi Lady ,https://www.google.com/maps/contrib/110206027362001791968/reviews?hl=zh-TW,5,True,22,老闆人很好，食物還不錯，酒很特別水果乾自己風乾，讚👍
 Peggy Chang ,https://www.google.com/maps/contrib/111700060270370817567/reviews?hl=zh-TW,5,False,31,吃的很好吃，環境很舒適！料狠實在！松露薯條🍟也是我的愛～～～
 windsryuichi1220 ,https://www.google.com/maps/contrib/115359075149326825920/reviews?hl=zh-TW,5,False,10,食物超好吃～調酒好喝氣氛👍
 林建穎 ,https://www.google.com/maps/contrib/112988928709045089776/reviews?hl=zh-TW,5,False,4,二戰風格裝潢超酷👍🏼老闆Evans超Nice😃炸物超好吃😋調酒又好喝🥃必訪！！
 亭亭 ,https://www.google.com/maps/contrib/115981817307770808641/reviews?hl=zh-TW,5,True,20,酒好喝，老闆親切，CP值超高！！推！！必須來！！！
 JOSH CHEN ,https://www.google.com/maps/contrib/113042265651765519302/reviews?hl=zh-TW,5,False,13,好吃好玩也好喝氣氛很棒調酒師人也很好👍
 蔡義安 ,https://www.google.com/maps/contrib/111891849219861098600/reviews?hl=zh-TW,5,False,5,"氣氛好服務人員👍
調酒師帥。調酒好喝！"
 Argus Yoh ,https://www.google.com/maps/contrib/113040525799160723963/reviews?hl=zh-TW,5,False,8,"調酒很好喝～食物也很讚！！

推推！！！"
 黃馨儀 ,https://www.google.com/maps/contrib/115134311228905220271/reviews?hl=zh-TW,5,False,6,炸物好好吃酒也很～好喝，環境舒服
 鐘宥琳 ,https://www.google.com/maps/contrib/106864471545575315442/reviews?hl=zh-TW,5,False,3,"氣氛好好哦，特調很酷，推推~~~
朋友聚聚好適合😘"
 芷菱 ,https://www.google.com/maps/contrib/102367888180102718409/reviews?hl=zh-TW,5,False,16,非常親切溫柔~希望下次去還可以遇到可愛店員~
 Alysa美甲 ,https://www.google.com/maps/contrib/108696084802913737945/reviews?hl=zh-TW,5,False,4,超好ㄔ超好喝酒好美心情好每個人都像朋友般好好聊
 張萃容 ,https://www.google.com/maps/contrib/116878761119932859836/reviews?hl=zh-TW,5,False,7,老闆超nice東西超好吃聚會首選下次再來❤️
 Windy Yang ,https://www.google.com/maps/contrib/106129733868964871320/reviews?hl=zh-TW,5,False,2,這個餐館食物美味，值得大家去嘗鮮。
 羅幼芸 ,https://www.google.com/maps/contrib/107748406307837514587/reviews?hl=zh-TW,5,False,1,食物好吃😋服務優質，店員都很親切👍
 Bon Chen ,https://www.google.com/maps/contrib/102131598888118542861/reviews?hl=zh-TW,5,False,4,"氣氛好，食物好吃。
服務員帥"
 池靜淑 ,https://www.google.com/maps/contrib/102371611912529628939/reviews?hl=zh-TW,5,False,7,意大利麵好吃...環境清潔..讚
 Brenda Huang ,https://www.google.com/maps/contrib/117027443509730784470/reviews?hl=zh-TW,5,True,21,氣氛很好的店，食物也很好吃😋
 劉智瑋 ,https://www.google.com/maps/contrib/105457665808086671904/reviews?hl=zh-TW,5,True,79,東西超級好吃服務超棒
 maru mang ,https://www.google.com/maps/contrib/109426860057834967129/reviews?hl=zh-TW,5,False,7,氣氛好，很放鬆，店員很親切
 chi Jessie ,https://www.google.com/maps/contrib/107865987573190849064/reviews?hl=zh-TW,5,False,14,燈光美氣氛佳❤️東西好吃
 Anika Hou ,https://www.google.com/maps/contrib/107084774294157288022/reviews?hl=zh-TW,5,False,14,好吃好玩記者趕快來採訪～～～～～～
 K-S tzeng ,https://www.google.com/maps/contrib/101510627028321491507/reviews?hl=zh-TW,5,True,49,風味十足的瑪格麗特，謝謝你們
 阿廷 ,https://www.google.com/maps/contrib/106882167258478748949/reviews?hl=zh-TW,5,False,9,玩飛鏢～讚讚！
 Paul ,https://www.google.com/maps/contrib/110874584218610342848/reviews?hl=zh-TW,5,False,9,調酒
 王忠漢 ,https://www.google.com/maps/contrib/107185452980408094846/reviews?hl=zh-TW,3,False,2,裝潢很美
 Hsuan Hsieh ,https://www.google.com/maps/contrib/117299121580903370613/reviews?hl=zh-TW,5,True,31,熱情如火
 Katy Hsu ,https://www.google.com/maps/contrib/102144088874746922222/reviews?hl=zh-TW,5,True,41,"(由Google提供翻譯)食物或小聚會的好地方。喜歡他們的室內設計。下次將嘗試他們的雞尾酒！工作人員非常包容和耐心！

(原始評論)
Greatplaceforfoodorsmallgathering.Lovetheirinteriordesign.Willtrytheircocktailnexttime!Thestaffwasveryaccommodatingandpatient!"
 cryptozenmaster (ddb) ,https://www.google.com/maps/contrib/112266340874452927701/reviews?hl=zh-TW,5,False,17,"(由Google提供翻譯)優質的食物和創意雞尾酒。熱情的調酒師，願意滿足您的需求。小團體聚會的寒意之地。

(原始評論)
Greatqualityfoodwithcreativecocktails.Enthusiasticbartendersandarewillingtocatertoyourwants.Chillplaceforsmallgroupgathering."
 楊中維 ,https://www.google.com/maps/contrib/107208335099913640142/reviews?hl=zh-TW,5,False,2,"蛤蜊超推
酒也好喝"
 Viva Jenice ,https://www.google.com/maps/contrib/100196095578446289030/reviews?hl=zh-TW,5,False,20,"(由Google提供翻譯)不錯的酒吧，是我在台北喝過的最好的雞尾酒之一。

(原始評論)
NicebarwithoneofthebestcocktailIhadintaipei."
