user_name,user_profile_url,rating,local_guide,comment_num,comment_text
 A ,https://www.google.com/maps/contrib/109624908366023810741/reviews?hl=zh-TW,5,True,298,"非常喜歡！新鮮份量也滿多的，
有經過都會特地繞過去買。雖然
有位女生店員都不理人有時都會
當作沒看到客人，但覺得南西的
生菜沙拉比較新鮮份量也比板橋
多，有時太晚去蔬菜的種類就比
較少。

如果沒有要當天吃沙拉醬也可以
另外包喔！"
 Yichien Wu ,https://www.google.com/maps/contrib/101389804194933977696/reviews?hl=zh-TW,5,True,289,住在美國時，沙拉是我的主食，生活必需品，但在台灣很少見到沙拉專賣店，終於找到了！很好吃！選擇豐富。
 LL ,https://www.google.com/maps/contrib/110735152711637947301/reviews?hl=zh-TW,5,False,25,"回購兩次了，吃過手撕豬三明治跟大沙拉（自選四口味）都非常好吃！
調味很棒，跟一般坊間感覺自己勤勞點就能做出的沙拉不同，菜色選擇多樣性、豐富的滋味深得我心。

如果不考慮價格，絕對是我想吃沙拉的首選。"
 Alyssa ,https://www.google.com/maps/contrib/103686510378550230470/reviews?hl=zh-TW,2,True,338,"08/2022

內用小沙拉125元，份量OK，適合想吃蔬菜、清淡口味的時候；店員態度普通偏差，給人感覺非常不好，一早就欠他幾百萬的臉。"
 筠 ,https://www.google.com/maps/contrib/116975791479274744121/reviews?hl=zh-TW,5,True,275,選擇滿多的，選了3種配菜165元並且可以選擇一種醬料，菜很新鮮調味也不錯～
 DAPHNE'S DIARY ,https://www.google.com/maps/contrib/103922304646616531924/reviews?hl=zh-TW,4,False,28,"東西不難吃價錢嘛...看個人吧我覺得現場吃可能比較划算外帶盒看起來有點小😅
至少在炎熱的天氣吃不下什麼東西都時候來一份涼涼的沙拉是不錯的選擇😊
p.s.那天的櫃檯妹妹記得要笑一下啦"
 Yutong Lin ,https://www.google.com/maps/contrib/109019432251358398418/reviews?hl=zh-TW,1,False,17,9/1號跟朋友去消費，各自點了中型沙拉，在不同的店員的服務之下有了兩份份量差異很大的沙拉，當天在官網寫了意見信，至今天都沒有收到回應，以後不會再去消費
 黃子齊（chop.chop.dennis） ,https://www.google.com/maps/contrib/100193761156853751883/reviews?hl=zh-TW,5,True,14,"在差不多7點多左右跟媽媽一起到櫃檯點餐，剩下的菜已經不多了～我媽媽特別要求店員把剩下的都可以裝成一盒給我們，店員也真的很親切地說沒問題👌🏻服務態度就給5顆星🌟🌟🌟🌟🌟

第一次來這家用餐，是因為媽媽突然說想吃沙拉當晚餐！就在北車附近搜尋了最近的，菜色很豐富、醬料也好吃，尤其是紫米配上甜菜根的酸甜口感，真的有驚艷到😋

買一盒150三個菜色以男生的食量大概吃到八分飽，吃完清爽不油膩很適合週末來享受😎"
 顏秀紋 ,https://www.google.com/maps/contrib/110218391617453695652/reviews?hl=zh-TW,5,False,9,"第一次吃選擇很多～
我自己是吃牛肉＋烤雞腿
牛肉本身的醬料味道就很夠超級好吃的～
菜也很新鮮也很好吃
美中不足的地方就是有點小貴～
但味道真的很不錯"
 Mapuer ,https://www.google.com/maps/contrib/108200965327725350229/reviews?hl=zh-TW,4,True,124,喜歡蔬食的我蠻愛的一家店，沙拉選擇種類多，食材、醬料都不錯，價格合理。美食街裡員工應都爲工讀生，有看到一些負評，很幸運自個不曾遇到不好狀況，希望能維持一貴水平
 Zoe Yang ,https://www.google.com/maps/contrib/118035196043769493027/reviews?hl=zh-TW,5,True,109,沙拉種類很多，我陷入了選擇障礙，隨意選了4樣都很好吃，只是價格略貴。
 歐蕙瑄 ,https://www.google.com/maps/contrib/103087942613410208462/reviews?hl=zh-TW,5,True,104,"中沙拉$150

（靈魂牛肉+甜菜根菲達起司+南瓜古斯古斯+豆豆俱樂部+芝麻葉莫札特）

靈魂牛肉的調味類似日式照燒，濃郁香醇，醬香四溢偏甜口，搭配黃瓜洋蔥與少許生菜，非常下飯唰嘴！！唯一的缺點是牛肉很韌，需要費力咀嚼，有些帶筋的地方還會卡牙縫....

甜菜根經過處理，少了可怕的生菜味，但甜菜根的口感卻變成軟嫩類似熟胡蘿蔔的質感，讓吃習慣硬梆梆生甜菜的我不習慣。南瓜古斯古斯就是南瓜塊拌北非小米，南瓜的品種應是最普遍的葫蘆性南瓜，水分多熱量低。但南瓜為了定型不鬆散，未完全煮軟，使其吃起來有一種半生不熟的錯覺！豆豆俱樂部混合鷹嘴豆、黃豆、紅腰豆、毛豆、眉豆等眾多營養豐富的豆類，既有口感又能補充滿滿蛋白質，非常喜歡！！"
