user_name,user_profile_url,rating,local_guide,comment_num,comment_text
 cinmeng ko 柯沁夢 (Jennifer) ,https://www.google.com/maps/contrib/109461257812972224379/reviews?hl=zh-TW,5,False,15,"北醫附近波奇飯唯一選擇！

來評比一下吧（對照周圍其他家波奇飯,做以下主觀評分,供參考）
1.份量：充足,對女生而言選擇飯/生菜各半可八分飽
2.價格：均價,但若不加蛋白質是115元,有六種配料,相對便宜,加蛋白質+40元,價格合理
3.口味：很有特色,
-醬汁：我選的是老闆自製「泰式檸檬酸辣醬」,屬於清爽水狀非濃稠質地,有蒜、辣椒末調製,類似泰式檸檬魚的醬汁,個人非常喜歡,非常適合夏天,開胃又清爽,此外還有季節限定醬汁,6月是芒果醬,還沒嘗試過無法評論,推薦大家親自試試😄

-基底：老闆選擇的是「醋飯」,而非一般的白飯,吃起來真的好特別,搭配生菜份量也足夠,第一次吃到醋飯型的波奇,一口接一口！

-配料：可選6種,現在物價上漲,很多店都減量,但這家卻提供豐富的配料,最特別的是帶有鹹甜味的「玉子燒」,洋蔥是紫洋蔥,還有老闆特選的「甜小橘子」,沒想到這些配料與醋飯渾然天成,搭配非常合適,其他配料就是較常見的,都很新鮮！
(Ps謝謝老闆推薦的小橘子😍)

4.衛生環境：非常乾淨
5.回訪意願：可成為常客了
6.友善程度：10分親切

目前吃過兩次,整體口味我非常喜歡,希望老闆繼續創造好吃的波奇飯,
也推薦愛吃波奇的朋友！

搭配兩張不專業的美食照～"
 Vanessa.g ,https://www.google.com/maps/contrib/109344348679625148493/reviews?hl=zh-TW,5,True,40,看GoogleMaps上顯示可以Dinein，但現場是只有外面一個很小的小桌子可以現場吃（店家有另外在備註那邊寫是外帶店，是我自己沒注意看到）醋飯粒粒分明，覺得味道偏甜了一點～配料很多元，清爽。店面乾淨，店員態度好～
 張Alicia ,https://www.google.com/maps/contrib/108853463496238965008/reviews?hl=zh-TW,4,True,21,蝦子很新鮮，玉子燒甜甜的也很好吃，但是感覺份量有點少，羽衣甘藍只有幾片葉子而已，我是叫是ubereat
 凜念 ,https://www.google.com/maps/contrib/100913780427664938044/reviews?hl=zh-TW,4,True,253,食材好吃，醬夠多味道足，但沙拉這樣真的偏貴，鮭魚給的也很少…
 Jiaen Li ,https://www.google.com/maps/contrib/109570483481419679084/reviews?hl=zh-TW,5,False,35,"中午用你訂訂餐，食材非常新鮮，又吃得飽。
可以選擇醋飯、沙拉、或者各半。
推薦自選碗。
個人大推必選的食材：橘子肉、玉子燒
蛋白質的話，鮭魚是個不錯的選擇。
百吃不膩！"
 Kit Lei ,https://www.google.com/maps/contrib/115251147069693314932/reviews?hl=zh-TW,3,True,90,"用ubereats點餐外送poke，
份量非常少，
加點的主餐鮭魚也少得可憐，
全菜基底只有幾片菜，
完全不值這個價位，
可能要點飯才能夠飽，
但我要吃飯我就去其他健康餐盒的店就好啦😅"
 MM ,https://www.google.com/maps/contrib/100274160604892846513/reviews?hl=zh-TW,5,False,9,"今天第一次點，非常好吃！
近期嘗試過多家poke之後，這家榮登第一名
配料很有獨特性，像是橘子肉.玉子燒.蘆筍，給料也很大方，醬料的量也很剛好，有味道又不會過膩～"
 蔣欣怡 ,https://www.google.com/maps/contrib/104628164988760054700/reviews?hl=zh-TW,5,False,19,超喜歡這家...食材都很好吃，每次都忍不住亂加而且店員真的好可愛
 Ching Huang ,https://www.google.com/maps/contrib/114270631608140452579/reviews?hl=zh-TW,5,True,273,餐點乾淨好吃，只是沒有內用，只有戶外的兩個位子，天氣熱會有蚊子，較為可惜
 CHIA-YI WU ,https://www.google.com/maps/contrib/105363643645128792834/reviews?hl=zh-TW,5,False,17,"意外在Ubereats上找到的超好吃PokeBowl！
忍不住連續兩天都吃！
不知道店家有沒有考慮新增Ubereats上的店家折扣活動
（例如消費滿幾次即可於下次折抵一定金額等等）
很願意天天吃變成熟客
不過正在健身需要補充蛋白質
加料加一加就快$370一餐了😅
如果有一些不無小補的活動就會更常吃了！

另外也希望能夠提供食材份量及熱量作為參考
好店家會好好支持😁"
