user_name,user_profile_url,rating,local_guide,comment_num,comment_text
 吳兔文 ,https://www.google.com/maps/contrib/116546712090901409770/reviews?hl=zh-TW,5,True,34,"羊串串🍢我最愛羊妹妹
超多羊肉⋯所有的食物都串在一起
放在烤爐上轉轉轉
超好玩的⋯越等越餓⋯
好想快快吃，真的很有趣欸⋯
愛吃羊肉肉的必來一趟喔！
服務態度超好⋯
活動打卡粉絲團按讚👍
就送你哈根達史冰淇淋大桶的喔！
不是迷你杯⋯（冰淇淋上來我們都傻了）
一大桶⋯不是小球一碗ㄟ⋯
店家不吝嗇，食材很豐富實在⋯
喝酒🍺吃肉的好地方⋯沒時間限制
#羊騷殿
#西門町"
 周妍妤 ,https://www.google.com/maps/contrib/108752859203326370344/reviews?hl=zh-TW,5,True,32,"好吃！！！價位是稍高但是值得去享用😋
泡菜跟毛豆很入味一口接一口停不下來
蛤蜊湯很肥很大顆有新鮮唷～
串燒是自動旋轉烤很方便又乾淨
我最愛羊肉絕對會再二訪❤️
適合小酌宵夜聚餐👍🏻"
 吃貨雪 ,https://www.google.com/maps/contrib/115255930708859608512/reviews?hl=zh-TW,5,True,200,"樓下鹹酥雞店，鳳上飲料店的樓上
喜歡吃羊肉的人不能錯過！
蛤蜊湯好喝、超大顆
羊肉跟豬肉都不錯，豬五花要烤到很酥、很好吃、配上泡菜很讚"
 C Y chen ,https://www.google.com/maps/contrib/102546517447151263039/reviews?hl=zh-TW,5,True,384,"對喜歡吃羊肉串的我真的是很好的地方
這家店把烤串變得很簡單
一串串放在烤肉架上自動旋轉完全不怕烤焦
除了烤肉醬外還有各種的調味粉來搭配很棒

線上點餐出餐快速價格不貴肉也都紮實好吃

但希望店家冷氣可以開冷一點人多的時候有點悶
這樣啤酒會喝不下也會吃不多"
 IMSUESUEಇ ,https://www.google.com/maps/contrib/106875558831750643578/reviews?hl=zh-TW,5,True,731,"羊肉讚讚👍🏻
雞肉＆霜降豬好嫩好吃👍🏻
醬料偏鹹覺得刷一遍比較剛剛好
泰奶不錯～覺得算奶味偏重～

蛤蠣湯很驚艷！
蛤蠣肥美大顆、湯又鮮甜🥰
明太子山藥也好愛～

價位的確不算平價
但可刷卡、服務態度親切
聖誕餐吃得很開心🥳🎄"
 CWH ,https://www.google.com/maps/contrib/114785486171297695261/reviews?hl=zh-TW,3,True,384,"價位跟份量比起來偏高
串燒會自動轉燒烤滿方便的
羊肉串的部分真的好吃😋😋😋
油雞跟明太子山藥泰奶也不錯
廁所很乾淨👍🏼
調味粉提供5種可以使用
店員滿親切的只是上菜有點慢

*以下雷點要注意⚠️
4串100的青菜就真的滿坑的
一根玉米筍就算一串
然後臭豆腐難吃很乾有放很久的豆味！
羊腸超級油整個就是吃油的感覺
蝦子不太新鮮的感覺殼都黏在肉上很難剝
牛舌也很不牛舌吃起來沒有牛舌味
棉花糖可以一群人分一串試試味道就好
吃一口以上就超膩
建議要用餐的話專攻羊肉就好
其他可以點一些些試味道

店面在鹽酥雞旁的二樓
店面不大有點小大概只能坐十桌"
 鄭家寧（薔薔Irene） ,https://www.google.com/maps/contrib/102030011730611996370/reviews?hl=zh-TW,4,True,53,"滿新奇的體驗，自己串烤～
肉跟醬料都很棒，調味粉也有很多種選擇，
泰式奶茶很好喝我們兩個人直接點一壺😎
（好喝歸好喝，但跟正統泰奶味道不一樣）
服務部分…店員臉很臭、很冷漠，
而且有個小孩不知道是不是老闆的孩子還是店員的小孩，在店裡幫忙但是完全不甩客人，有事情要問要尋找店員，當下其他大人在忙，想說看到他走來走去，就問他好了！明明看到我但假裝沒看到，我叫他最少三次….不會處理至少幫我找個大人來啊🥲總不可能我在店裡吶喊要找店員吧！
最後強烈建議，音樂真的不要放那麼大聲，吃一頓飯我耳朵痛頭也痛，跟同桌並肩而坐講話都還要很大聲才聽得到，那時候去之前打電話訂位，店員自己都聽不太到客人的聲音了，一直要我大聲點，你知道我在電話這邊已經用極大音量在喊了嗎🤣
這音量已經不像餐館的背景音樂，簡直是在開趴了，非常大聲，吃飯也沒辦法好好跟同桌聊天"
 Chang Minnie ,https://www.google.com/maps/contrib/113104090724752211732/reviews?hl=zh-TW,1,True,102,"本以為找到思思念念的北京烤串，自動烤串機器一樣，看到店家介紹讓我很興奮，結果大失所望。

羊肉都是筋邀也咬不斷，柳葉魚、明太子醬、蛤蜊都不新鮮⋯客人明顯不多，食材的新鮮度大有問題，用用調味粉壓過，這點很不可取。

在大陸吃過烤串想嚐鮮的，就不需要嘗試了，沒吃過烤串想嘗試的話，還是可以試試看非常普通的烤肉店，價錢還不便宜。"
 張靖 ,https://www.google.com/maps/contrib/106317892218310776272/reviews?hl=zh-TW,5,True,45,"自助串烤滾滾滾香味就撲鼻而來了
上面還可以放著歷油
羊油還沒咬到東西就在嘴裡化開了
每一道都超下飯！
有五種調味香料都滿搭的
值得一訪再訪"
 It’s Kimmy ,https://www.google.com/maps/contrib/101748226618914710469/reviews?hl=zh-TW,4,True,48,"回訪率：🟡🟡🟡⚪️⚪️

看似便宜的價格看實際要吃飽要花不少錢，
每人低消350元
用GOMAJI的券一張375可以折抵五百元，每人每次不限張數（使用前要事先在訂位時講）

東西不錯吃，調味料有五種，
孜然粉、檸檬椒鹽、辣椒粉、粉紅海鹽、羊騷粉，
店員算是親切，速度滿快，但也沒有什麼特別的服務卻收10%服務費有點扣分以外，
基本上是有沒有吃過的朋友邀約會二訪的店。"
