user_name,user_profile_url,rating,local_guide,comment_num,comment_text
 Plutoruler ,https://www.google.com/maps/contrib/112942517801164278028/reviews?hl=zh-TW,4,True,248,"2022/7/20
平日跟假日低消不一樣沒仔細看服務費10%
環境類似夜店包廂
周圍都是鏡子所以比想像中的小很多
扣除吧台就只有6桌吧
酒會先上但餐點就要等比較久
蝦蝦膽膽麵$360
蝦子中斷會簡單去殼👍🏻
還有蝦卵跟鮭魚卵很好吃很入味
白酒蛤蜊麵$330
我跟我女友都覺得湯汁收太乾醬太少沒入味
蒜頭倒是加滿多的😂不過好在一點都不嗆
干貝南瓜燉飯$360
飯微硬干貝好吃😋
榛的奶$350
聞起來像奶酪
外觀滿可愛的
百香鐵觀音去冰半糖$350
百香果味道很重👍🏻很香但很小杯⋯
魔力藥水$400
酒感比較重
耶穌寶血是紅酒當基底
風味炸雞$360
很香很好吃酥酥脆脆不會柴
上面撒很多辣椒子跟紅蔥頭是舒服的辣
可能我舌頭有傷口所以辣在我傷口上頗刺激
男廁小便斗水柱會亂噴要小心

希望會改善一下白酒蛤蜊湯汁太少不入味跟小便斗沖水會亂噴的問題"
 Nanayiju Lin ,https://www.google.com/maps/contrib/117898445695736328894/reviews?hl=zh-TW,5,True,64,"第一次來時喝了第二春，茶酒味很好喝，搭配義大利麵一起，麵好吃，第二杯含笑半步癲酒感較重，但很順口，土瓶蒸很好喝，很適合醒酒～
二訪時的感受也很好，店員也熱情，是個有趣的夜晚
喜歡夜店風的一定要來感受一下現場的氛圍～"
 李柏霖 ,https://www.google.com/maps/contrib/110205707450962076501/reviews?hl=zh-TW,5,True,225,"空間不算大，用很多鏡子延伸空間感
整體很有夜店包廂的fu
-
特色酒單的部分都蠻重風味跟香氣的"
 Joanna ,https://www.google.com/maps/contrib/116757066702212200464/reviews?hl=zh-TW,5,True,34,"超美味的晚餐及調酒
隱身在東區巷口
跟三位朋友共度美好時光
重點桌邊服務超到位
很貼心注意我們的狀況
只是轉個身拿空水瓶
帥哥馬上遞新的一個放桌上
必須多訪的聚會場所"
 Hung Jessica ,https://www.google.com/maps/contrib/117241753816934024137/reviews?hl=zh-TW,5,False,14,"托朋友的福來踩點～
意外發現每樣都好好吃～
調酒漂亮也好喝～厲害👍🏻
我的口袋名單終於多一家了🥰"
 李品萱 ,https://www.google.com/maps/contrib/107456118546998898097/reviews?hl=zh-TW,4,True,121,"食物好吃調酒種類也是滿特別的
適合一群好友相約。這次點的是「耶穌寶血」跟龍蝦義大利麵。"
 黃喵喵 ,https://www.google.com/maps/contrib/108819705628762055096/reviews?hl=zh-TW,4,True,37,調酒很好喝，店員卡崔納超親切，給shot沒在客氣，環境還有門口的魚魚烏龜都讓人很舒服😌
 早安 ,https://www.google.com/maps/contrib/100918135022614518577/reviews?hl=zh-TW,3,True,649,"昨天比較晚到現場
不過酒單上調酒基本只剩兩種
再來就是要特調了
酒的口味普遍過甜酒感也不太重
比較不是我喜歡的風格
希望下次來能多嘗試些其他的調酒
以及餐食的部分
裝潢是很特別啦可能很多人會想來拍照
整體冷色系燈光的感覺
菜單會發光滿特別的"
 林小綠 ,https://www.google.com/maps/contrib/104975803844827704932/reviews?hl=zh-TW,5,True,163,"菜單上的酒很少，都需要點特調，但特調還蠻讓我驚艷的，點出來的東西都還蠻特別的。
餐點吃的來說炸雞真的很好吃，肉還蠻多汁的，腸腸拼盤覺得普普，可能本身對這類的東西沒有很喜歡，量滿足夠的，會再來的一家店。"
 Neal Yang ,https://www.google.com/maps/contrib/104138175986141229840/reviews?hl=zh-TW,5,True,163,"反骨男孩投資的酒吧，由酷炫擔任藝術總監，以一系列水簾洞感室內設計呈現給大家，其中最讓人感到感動的，莫過於調酒師小六，他擁有6根手指，天生特殊手的他，沒有因此拋棄自己的興趣，也並沒感到故事的終結，而是呈現出開朗的個性與未來，為故事帶來了開始與無限幻想。其實每個人往往會有一些不一樣的地方，可能是手指，可能是家庭，可能是生長環境，這並沒有好與壞，只有如何去面對與如何將缺點化身為優勢，創造自己的未來。

歡迎上Instagram帳號alcoholneal看更多酒吧分享文章"
